cd_produto,qtde,nota,preco_liq,preco_ipi,preco_icms,p_ipi,p_icm,nm_produto,cd_cliente,nm_cliente,cidade,uf,cd_vendedor,nm_vendedor,cd_familia,nm_familia,cd_grupo,nm_grupo,cd_marca,nm_marca,data_pedido,data_nota,cd_operacao,nm_operacao,cd_sub_grupo,nm_sub_grupo,cd_linha,nm_linha,valor,lucro
4463,2,223,2142.24,2335.04,2755.35,9,18,CONDICIONA AR CARRIER Serie 49,76.0,ITALFINISH INDUSTRIA E COMERCIO LTDA,DIADEMA,SP,6,VIVALDO,4,APARELHOS DE AR,17,AR CONDICIONADO,15,Carrierta,2010-06-18,2010-06-22,5.102,VENDAS,173,CONDICIONA AR,1,ELETRODOMESTICOS,4284.48,214.224
3818,1,224,1832.64,1924.27,2270.64,5,18,MEDIA LEMBRANCA VIVALDA Serie 85,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,9,NETBOOK,35,MARCA,2,Compaqto,2010-06-21,2010-06-30,5.102,VENDAS,113,MEDIA LEMBRANCA,3,TI,1832.64,504.28329599999995
2962,1,224,1421.76,1492.85,1761.56,5,18,IMAGEM NORMAL MONTVELHO Serie 99,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,11,TV,37,LED,20,Soni,2010-06-21,2010-07-02,5.102,VENDAS,37,IMAGEM NORMAL,4,SOM & IMAGEM,1421.76,136.915488
3321,4,225,1594.08,1641.9,1937.44,3,18,ATE 20 LITROS BRASTEMP Serie 35,71.0,ARTES MATRIZ IND DE MATRIZES LTDA.,CAMPO LARGO,PR,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,1,Brastenta,2010-06-21,2010-06-27,5.102,VENDAS,6,ATE 20 LITROS,1,ELETRODOMESTICOS,6376.32,350.6976000000001
3826,2,225,1836.48,1928.3,2275.4,5,18,CONDICIONA AR VENTILVA Serie 85,71.0,ARTES MATRIZ IND DE MATRIZES LTDA.,CAMPO LARGO,PR,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-21,2010-06-25,5.102,VENDAS,121,CONDICIONA AR,1,ELETRODOMESTICOS,3672.96,196.50336000000004
2817,1,226,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,9,NETBOOK,9,BARATO,2,Compaqto,2010-06-21,2010-06-30,5.102,VENDAS,87,MEDIA LEMBRANCA,3,TI,1352.16,404.0256
4961,1,227,2381.28,2547.97,3006.6,7,18,MEDIA LEMBRANCA DELL Serie 99,120.0,DARCY IND. COM. AP. CIRURGICOS E ORTOP. LDTA,SAO PAULO,SP,2,DIONISIO,8,NOTEBOOK,8,COM LINUX,2,Compaqto,2010-06-21,2010-06-29,5.102,VENDAS,86,MEDIA LEMBRANCA,3,TI,2381.28,148.73760000000001
2246,4,228,1078.08,1131.98,1335.74,5,18,MUITA LEMBRANCA BRAS-SUL Serie 27,154.0,OZN PRODUZ COM.DE LUMINARIA OBJ.PROM.LTDA-ME,SAO PAULO,SP,6,VIVALDO,10,IPAD,23,MARCA,16,Goojle,2010-06-22,2010-07-02,5.102,VENDAS,101,MUITA LEMBRANCA,3,TI,4312.32,280.27665600000006
4819,4,229,2313.12,2428.78,2865.96,5,18,MEDIA LEMBRANCA SISNE Serie 85,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,2,Compaqto,2010-06-22,2010-07-01,5.102,VENDAS,139,MEDIA LEMBRANCA,3,TI,9252.48,507.560064
3319,2,229,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-22,2010-06-26,5.102,VENDAS,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
3648,2,229,1751.04,1838.59,2169.54,5,18,MUITA LEMBRANCA DISMAC Serie 68,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,8,NOTEBOOK,21,COM WINDOWS,40,Ching Pau,2010-06-22,2010-06-30,5.102,VENDAS,138,MUITA LEMBRANCA,3,TI,3502.08,375.02044800000004
1390,1,230,667.2,667.2,787.3,0,18,UM POUCO DE TUDO PLUGS Serie 42,12.0,ABRATEC COMERCIAL LTDA.,JOINVILLE,SC,6,VIVALDO,12,INTEGRADOS,25,SOM ESPECIAL,3,CCL,2010-06-22,2010-07-04,5.102,VENDAS,25,UM POUCO DE TUDO,4,SOM & IMAGEM,667.2,67.85423999999999
4177,1,231,2004.96,2145.31,2295.48,7,7,RERIGERA VENTILVA Serie 20,102.0,BRASHOLANDA S/A EQUIP. IND.,S.JOSE DOS PINHAIS,PR,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-22,2010-06-26,6.102,VD P/ OUTRO ESTADO,82,RERIGERA,1,ELETRODOMESTICOS,2004.96,100.248
750,2,232,1060.0,1155.4,1363.37,9,18,MEDIA LEMBRANCA MICROLIXO Serie 78,179.0,HIMEDRAL FERRO E ACO LTDA,GUARULHOS,SP,1,BEATRIZ,9,NETBOOK,9,BARATO,12,Dismac,2010-06-22,2010-07-01,5.102,VENDAS,165,MEDIA LEMBRANCA,3,TI,2120.0,220.5456
2964,2,233,1422.72,1493.86,1762.75,5,18,UM POUCO DE TUDO CONSORTE FUNCA Serie 99,204.0,ELGIN S/A,MOGI DAS CRUZES,SP,6,VIVALDO,13,RADIOS,39,TOCADOR DE MP3,30,Fostonofunca,2010-06-23,2010-07-06,5.102,VENDAS,39,UM POUCO DE TUDO,4,SOM & IMAGEM,2845.44,274.01587200000006
4177,1,234,2004.96,2145.31,2531.46,7,18,RERIGERA VENTILVA Serie 20,58.0,UNISOL AQUECEDORES SOLAR LTDA-ME,BRODOWSKI,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-23,2010-06-27,5.949,VENDA DE RESIDOS,82,RERIGERA,1,ELETRODOMESTICOS,2004.96,100.248
4179,1,234,2005.92,2146.33,2532.67,7,18,ATE 30 LITROS BRASTEMP Serie 21,58.0,UNISOL AQUECEDORES SOLAR LTDA-ME,BRODOWSKI,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,51,Consolesa,2010-06-23,2010-06-29,5.949,VENDA DE RESIDOS,84,ATE 30 LITROS,1,ELETRODOMESTICOS,2005.92,100.296
3319,2,235,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,176.0,SUADO & CHEIROSO PERFUMES LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-23,2010-06-27,5.102,VENDAS,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
2962,1,236,1421.76,1492.85,1761.56,5,18,IMAGEM NORMAL MONTVELHO Serie 99,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,11,TV,37,LED,20,Soni,2010-06-23,2010-07-04,5.102,VENDAS,37,IMAGEM NORMAL,4,SOM & IMAGEM,1421.76,136.915488
2962,1,237,1421.76,1492.85,1761.56,5,18,IMAGEM NORMAL MONTVELHO Serie 99,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,11,TV,37,LED,20,Soni,2010-06-24,2010-07-05,5.102,VENDAS,37,IMAGEM NORMAL,4,SOM & IMAGEM,1421.76,136.915488
3819,1,238,1833.12,1924.78,2271.24,5,18,MUITA LEMBRANCA GRAMPOLA Serie 85,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,10,IPAD,36,1 MEGA DE RAM,2,Compaqto,2010-06-25,2010-07-05,5.102,VENDAS,114,MUITA LEMBRANCA,3,TI,1833.12,167.341152
3823,2,238,1835.04,1926.79,2273.61,5,18,CELULAR COM MP3+MP3+MP3+TV Nokia Serie 8,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,1,CELULAR,1,BASICO,5,No Tinha,2010-06-25,2010-06-26,5.102,VENDAS,118,CELULAR COM MP3+MP3+MP3+TV,2,TELEFONIA,3670.08,117.809568
4459,1,239,2140.32,2332.95,2752.88,9,18,COM RELOGIO CLARION Serie 49,120.0,DARCY IND. COM. AP. CIRURGICOS E ORTOP. LDTA,SAO PAULO,SP,2,DIONISIO,13,RADIOS,13,RADIO RELOGIO,2,Compaqto,2010-06-29,2010-07-12,5.102,VENDAS,169,COM RELOGIO,4,SOM & IMAGEM,2140.32,192.6288
4961,1,239,2381.28,2547.97,3006.6,7,18,MEDIA LEMBRANCA DELL Serie 99,120.0,DARCY IND. COM. AP. CIRURGICOS E ORTOP. LDTA,SAO PAULO,SP,2,DIONISIO,8,NOTEBOOK,8,COM LINUX,2,Compaqto,2010-06-29,2010-07-07,5.102,VENDAS,86,MEDIA LEMBRANCA,3,TI,2381.28,235.4352
3539,1,240,1698.72,1698.72,2004.49,0,18,PRETO DO BISAVO LIXXOR Serie 57,239.0,ETSCHEID TECHNO S/A,PIRAJUI,SP,2,DIONISIO,3,TELEFONE FIXO ANTIGO,29,DE ENFEITE,80,Fone Older,2010-06-29,2010-07-02,5.102,VENDAS,29,PRETO DO BISAVO,2,TELEFONIA,1698.72,57.58660799999999
2818,1,241,1352.64,1447.32,1621.0,7,12,ALGUMA LEMBRANCA ITAUTEC Serie 85,226.0,SANTA FE PRESENTES LTDA,FORMIGA,MG,6,VIVALDO,10,IPAD,10,BARATO,2,Compaqto,2010-06-29,2010-07-09,6.102,VD P/ OUTRO ESTADO,88,ALGUMA LEMBRANCA,3,TI,1352.64,186.85920000000002
4961,1,242,2381.28,2547.97,3006.6,7,18,MEDIA LEMBRANCA DELL Serie 99,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,8,NOTEBOOK,8,COM LINUX,2,Compaqto,2010-06-29,2010-07-07,5.901,BENEFICIAMENTO,86,MEDIA LEMBRANCA,3,TI,2381.28,148.7904
4966,2,242,2383.68,2502.86,2953.38,5,18,MAIS OU MENOS CLARION Serie 99,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,13,RADIOS,13,RADIO RELOGIO,3,CCL,2010-06-29,2010-07-12,5.901,BENEFICIAMENTO,91,MAIS OU MENOS,4,SOM & IMAGEM,4767.36,459.096768
2459,2,242,1180.32,1239.34,1462.42,5,18,+TOUCH+TV Motorola Serie 49,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,2,SMARTFONE,2,ANDROID,16,Goojle,2010-06-29,2010-07-01,5.901,BENEFICIAMENTO,119,+TOUCH+TV,2,TELEFONIA,2360.64,75.776544
1748,1,243,839.04,914.55,1079.17,9,18,ATE 50 LITROS PRADARIA Serie 78,132.0,RONCAR INDUSTRIA E COMERCIO EXPORTACAO LTDA.,RIBEIRAO PRETO,SP,2,DIONISIO,6,LINHA BRANCA,32,FOGAO,1,Brastenta,2010-06-29,2010-07-05,5.102,VENDAS,188,ATE 50 LITROS,1,ELETRODOMESTICOS,839.04,41.952
2817,4,244,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,7.0,SERRALHERIA E COMERCIO IRMAOS VENANCIOS LTDA ME,GUARULHOS,SP,4,DAYSE,9,NETBOOK,9,BARATO,2,Compaqto,2010-06-30,2010-07-09,5.102,VENDAS,87,MEDIA LEMBRANCA,3,TI,5408.64,92.2944
750,1,245,1060.0,1155.4,1363.37,9,18,MEDIA LEMBRANCA MICROLIXO Serie 78,132.0,RONCAR INDUSTRIA E COMERCIO EXPORTACAO LTDA.,RIBEIRAO PRETO,SP,2,DIONISIO,9,NETBOOK,9,BARATO,12,Dismac,2010-06-30,2010-07-09,5.102,VENDAS,165,MEDIA LEMBRANCA,3,TI,1060.0,594.9504000000001
3319,1,246,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-30,2010-07-04,5.102,VENDAS,4,VENTOSO,1,ELETRODOMESTICOS,1593.12,87.62160000000002
2818,1,247,1352.64,1447.32,1707.84,7,18,ALGUMA LEMBRANCA ITAUTEC Serie 85,55.0,MARCENARIA E REF. SCARAV. SAVIOLI LTDA ME,ITU,SP,2,DIONISIO,10,IPAD,10,BARATO,2,Compaqto,2010-06-30,2010-07-10,5.102,VENDAS,88,ALGUMA LEMBRANCA,3,TI,1352.64,175.2432
4771,1,248,2290.08,2404.58,2572.9,5,7,MAIS OU MENOS CLARION Serie 80,137.0,SERVINOX IND. E COM. DE ACO INOXIDAVEL LTDA,BRASILIA,DF,6,VIVALDO,13,RADIOS,13,RADIO RELOGIO,3,CCL,2010-06-30,2010-07-13,6.102,VD P/ OUTRO ESTADO,91,MAIS OU MENOS,4,SOM & IMAGEM,2290.08,220.53470399999998
4965,2,249,2383.2,2550.02,3009.03,7,18,BONZINHO PRADA Serie 99,90.0,CASA DA PINDURA LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,12,3 EM 1,3,CCL,2010-06-30,2010-07-12,5.102,VENDAS,90,BONZINHO,4,SOM & IMAGEM,4766.4,428.97599999999994
4968,2,249,2384.64,2503.87,2954.57,5,18,CELULAR TECLADO+TOUCH PING LING Serie 00,90.0,CASA DA PINDURA LTDA,SAO PAULO,SP,6,VIVALDO,2,SMARTFONE,15,APPLE,16,Goojle,2010-06-30,2010-07-02,5.102,VENDAS,93,CELULAR TECLADO+TOUCH,2,TELEFONIA,4769.28,153.093888
2460,2,249,1180.8,1239.84,1463.01,5,18,PLASTICO MODERNO TELESP Serie 49,90.0,CASA DA PINDURA LTDA,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,3,DO VOVO,75,Telefones Velhos,2010-06-30,2010-07-03,5.102,VENDAS,120,PLASTICO MODERNO,2,TELEFONIA,2361.6,75.80736
1390,1,250,667.2,667.2,787.3,0,18,UM POUCO DE TUDO PLUGS Serie 42,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,12,INTEGRADOS,25,SOM ESPECIAL,3,CCL,2010-06-30,2010-07-12,5.102,VENDAS,25,UM POUCO DE TUDO,4,SOM & IMAGEM,667.2,67.85423999999999
4461,1,250,2141.28,2334.0,2754.11,9,18,+TOUCH+TV PING LING Serie 49,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,2,SMARTFONE,15,APPLE,5,No Tinha,2010-06-30,2010-07-02,5.102,VENDAS,171,+TOUCH+TV,2,TELEFONIA,2141.28,64.2384
3961,1,251,1901.28,2034.37,2400.56,7,18,MEDIA LEMBRANCA SISNE Serie 99,40.0,METALURGICA MARCATTO LTDA.,GUARULHOS,SP,2,DIONISIO,9,NETBOOK,22,XING-LING,2,Compaqto,2010-07-01,2010-07-10,5.102,VENDAS,61,MEDIA LEMBRANCA,3,TI,1901.28,235.54080000000002
2961,1,251,1421.28,1492.34,1760.97,5,18,SEM LEMBRANCA GRAMPOLA Serie 99,40.0,METALURGICA MARCATTO LTDA.,GUARULHOS,SP,2,DIONISIO,10,IPAD,36,1 MEGA DE RAM,40,Ching Pau,2010-07-01,2010-07-11,5.102,VENDAS,36,SEM LEMBRANCA,3,TI,1421.28,223.780656
3319,4,252,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,200.0,CAIQUE & CAROL REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-01,2010-07-05,5.102,VENDAS,4,VENTOSO,1,ELETRODOMESTICOS,6372.48,350.48640000000006
3321,2,253,1594.08,1641.9,1937.44,3,18,ATE 20 LITROS BRASTEMP Serie 35,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,1,Brastenta,2010-07-02,2010-07-08,5.102,VENDAS,6,ATE 20 LITROS,1,ELETRODOMESTICOS,3188.16,175.34880000000004
2818,2,253,1352.64,1447.32,1707.84,7,18,ALGUMA LEMBRANCA ITAUTEC Serie 85,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,10,IPAD,10,BARATO,2,Compaqto,2010-07-02,2010-07-12,5.102,VENDAS,88,ALGUMA LEMBRANCA,3,TI,2705.28,350.69759999999997
3826,4,253,1836.48,1928.3,2275.4,5,18,CONDICIONA AR VENTILVA Serie 85,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-02,2010-07-06,5.102,VENDAS,121,CONDICIONA AR,1,ELETRODOMESTICOS,7345.92,393.0067200000001
1748,1,254,839.04,914.55,1024.3,9,12,ATE 50 LITROS PRADARIA Serie 78,139.0,INDUSTRIA DE CARROCERIAS METALICAS LONDRINA,IBIPORA,PR,6,VIVALDO,6,LINHA BRANCA,32,FOGAO,1,Brastenta,2010-07-05,2010-07-11,6.102,VD P/ OUTRO ESTADO,188,ATE 50 LITROS,1,ELETRODOMESTICOS,839.04,41.952
750,1,254,1060.0,1155.4,1294.05,9,12,MEDIA LEMBRANCA MICROLIXO Serie 78,139.0,INDUSTRIA DE CARROCERIAS METALICAS LONDRINA,IBIPORA,PR,6,VIVALDO,9,NETBOOK,9,BARATO,12,Dismac,2010-07-05,2010-07-14,6.102,VD P/ OUTRO ESTADO,165,MEDIA LEMBRANCA,3,TI,1060.0,92.2944
2247,1,254,1078.56,1132.49,1268.39,5,12,IMAGEM ULTRA VENDAVAL Serie 27,139.0,INDUSTRIA DE CARROCERIAS METALICAS LONDRINA,IBIPORA,PR,6,VIVALDO,11,TV,24,LCD,20,Soni,2010-07-05,2010-07-16,6.102,VD P/ OUTRO ESTADO,102,IMAGEM ULTRA,4,SOM & IMAGEM,1078.56,103.86532799999999
2389,1,254,1146.72,1204.06,1348.54,5,12,ALGUMA LEMBRANCA ITAUTEC Serie 42,139.0,INDUSTRIA DE CARROCERIAS METALICAS LONDRINA,IBIPORA,PR,6,VIVALDO,10,IPAD,10,BARATO,40,Ching Pau,2010-07-05,2010-07-15,6.102,VD P/ OUTRO ESTADO,49,ALGUMA LEMBRANCA,3,TI,1146.72,126.946512
4966,1,255,2383.68,2502.86,2953.38,5,18,MAIS OU MENOS CLARION Serie 99,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,13,RADIOS,13,RADIO RELOGIO,3,CCL,2010-07-05,2010-07-18,5.901,BENEFICIAMENTO,91,MAIS OU MENOS,4,SOM & IMAGEM,2383.68,229.548384
3318,1,256,1592.64,1640.42,1935.69,3,18,PRETO DO BISAVO TELESP Serie 35,86.0,DEFUMAX EQUIPAMENTOS SA,JABOTICABAL,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,3,DO VOVO,17,Telespinho,2010-07-05,2010-07-08,5.102,VENDAS,3,PRETO DO BISAVO,2,TELEFONIA,1592.64,52.557120000000005
3823,1,257,1835.04,1926.79,2273.61,5,18,CELULAR COM MP3+MP3+MP3+TV Nokia Serie 8,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,1,CELULAR,1,BASICO,5,No Tinha,2010-07-05,2010-07-06,5.102,VENDAS,118,CELULAR COM MP3+MP3+MP3+TV,2,TELEFONIA,1835.04,58.904784
3819,1,258,1833.12,1924.78,2271.24,5,18,MUITA LEMBRANCA GRAMPOLA Serie 85,78.0,MARCENARIA E REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,10,IPAD,36,1 MEGA DE RAM,2,Compaqto,2010-07-06,2010-07-16,5.102,VENDAS,114,MUITA LEMBRANCA,3,TI,1833.12,215.98420800000002
3317,2,259,1592.16,1639.92,1935.11,3,18,CELULAR TECLADO Motorola Serie 34,200.0,CAIQUE & CAROL REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,2,SMARTFONE,2,ANDROID,16,Goojle,2010-07-06,2010-07-08,5.102,VENDAS,2,CELULAR TECLADO,2,TELEFONIA,3184.32,105.08256000000002
2817,1,260,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-06,2010-07-15,5.102,VENDAS,87,MEDIA LEMBRANCA,3,TI,1352.16,350.27520000000004
3817,2,260,1832.16,1923.77,2270.05,5,18,MUITA LEMBRANCA CELL LIBERTY Serie 84,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,8,NOTEBOOK,34,SEM SISTEMA OPERACIONAL,2,Compaqto,2010-07-06,2010-07-14,5.102,VENDAS,112,MUITA LEMBRANCA,3,TI,3664.32,159.149232
3321,2,261,1594.08,1641.9,1937.44,3,18,ATE 20 LITROS BRASTEMP Serie 35,100.0,BORLEM S/A EMPREENDIMENTOS INDUSTRIAIS,GUARULHOS,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,1,Brastenta,2010-07-06,2010-07-12,5.102,VENDAS,6,ATE 20 LITROS,1,ELETRODOMESTICOS,3188.16,175.34880000000004
3826,4,261,1836.48,1928.3,2275.4,5,18,CONDICIONA AR VENTILVA Serie 85,100.0,BORLEM S/A EMPREENDIMENTOS INDUSTRIAIS,GUARULHOS,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-06,2010-07-10,5.102,VENDAS,121,CONDICIONA AR,1,ELETRODOMESTICOS,7345.92,393.0067200000001
2962,4,261,1421.76,1492.85,1761.56,5,18,IMAGEM NORMAL MONTVELHO Serie 99,100.0,BORLEM S/A EMPREENDIMENTOS INDUSTRIAIS,GUARULHOS,SP,6,VIVALDO,11,TV,37,LED,20,Soni,2010-07-06,2010-07-17,5.102,VENDAS,37,IMAGEM NORMAL,4,SOM & IMAGEM,5687.04,547.661952
2964,2,261,1422.72,1493.86,1762.75,5,18,UM POUCO DE TUDO CONSORTE FUNCA Serie 99,100.0,BORLEM S/A EMPREENDIMENTOS INDUSTRIAIS,GUARULHOS,SP,6,VIVALDO,13,RADIOS,39,TOCADOR DE MP3,30,Fostonofunca,2010-07-06,2010-07-19,5.102,VENDAS,39,UM POUCO DE TUDO,4,SOM & IMAGEM,2845.44,274.01587200000006
2818,1,262,1352.64,1447.32,1707.84,7,18,ALGUMA LEMBRANCA ITAUTEC Serie 85,122.0,HOMEM DE FERRO & CIA LTDA,SUZANO,SP,1,BEATRIZ,10,IPAD,10,BARATO,2,Compaqto,2010-07-06,2010-07-16,5.102,VENDAS,88,ALGUMA LEMBRANCA,3,TI,1352.64,312.9984
4965,2,263,2383.2,2550.02,3009.03,7,18,BONZINHO PRADA Serie 99,90.0,CASA DA PINDURA LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,12,3 EM 1,3,CCL,2010-07-06,2010-07-18,5.102,VENDAS,90,BONZINHO,4,SOM & IMAGEM,4766.4,428.97599999999994
2461,2,263,1181.28,1240.34,1463.61,5,18,CONDICIONA AR VENTILVA Serie 49,90.0,CASA DA PINDURA LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-06,2010-07-10,5.102,VENDAS,121,CONDICIONA AR,1,ELETRODOMESTICOS,2362.56,126.39696
4968,2,263,2384.64,2503.87,2954.57,5,18,CELULAR TECLADO+TOUCH PING LING Serie 00,90.0,CASA DA PINDURA LTDA,SAO PAULO,SP,6,VIVALDO,2,SMARTFONE,15,APPLE,16,Goojle,2010-07-06,2010-07-08,5.102,VENDAS,93,CELULAR TECLADO+TOUCH,2,TELEFONIA,4769.28,153.093888
3317,1,264,1592.16,1639.92,1754.72,3,7,CELULAR TECLADO Motorola Serie 34,102.0,BRASHOLANDA S/A EQUIP. IND.,S.JOSE DOS PINHAIS,PR,6,VIVALDO,2,SMARTFONE,2,ANDROID,16,Goojle,2010-07-07,2010-07-09,6.102,VD P/ OUTRO ESTADO,2,CELULAR TECLADO,2,TELEFONIA,1592.16,52.54128000000001
3320,1,265,1593.6,1641.41,1936.86,3,18,MOEDORA ARNO Serie 35,218.0,ARTFRIO ABC INDUSTRIA E COMERCIO DE REFRIG. LTDA L,SANTO ANDRE,SP,5,CARLINHO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2010-07-07,2010-07-12,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1593.6,87.64800000000001
3319,1,266,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,252.0,TIRIRICA E LULLINHA LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-07,2010-07-11,5.102,VENDAS,4,VENTOSO,1,ELETRODOMESTICOS,1593.12,87.62160000000002
1062,1,268,509.76,545.44,583.62,7,7,MEDIA LEMBRANCA MICROLIXO Serie 09,137.0,SERVINOX IND. E COM. DE ACO INOXIDAVEL LTDA,BRASILIA,DF,6,VIVALDO,9,NETBOOK,9,BARATO,10,Pear,2010-07-08,2010-07-17,6.102,VD P/ OUTRO ESTADO,87,MEDIA LEMBRANCA,3,TI,509.76,175.2432
1247,1,269,598.56,640.46,755.74,7,18,BONZINHO BUSHA DE CANHAO Serie 27,244.0,ESCOVSTEEL IND. COM. DE ESCOVAMENTO DE METAIS LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,38,COM TV,3,CCL,2010-07-08,2010-07-20,5.901,BENEFICIAMENTO,77,BONZINHO,4,SOM & IMAGEM,598.56,53.8704
2247,1,269,1078.56,1132.49,1336.34,5,18,IMAGEM ULTRA VENDAVAL Serie 27,244.0,ESCOVSTEEL IND. COM. DE ESCOVAMENTO DE METAIS LTDA,SAO PAULO,SP,6,VIVALDO,11,TV,24,LCD,20,Soni,2010-07-08,2010-07-19,5.901,BENEFICIAMENTO,102,IMAGEM ULTRA,4,SOM & IMAGEM,1078.56,103.86532799999999
1749,1,270,839.52,915.08,1079.79,9,18,MUITA LEMBRANCA IMPERION Serie 78,242.0,HERPLAS INDUSTRIA E COMERCIO LTDA-EPP,SANTO ANDRE,SP,6,VIVALDO,7,MICRO-COMPUTADOR,33,SEM SISTEMA OPERACIONAL,2,Compaqto,2010-07-08,2010-07-15,5.102,VENDAS,189,MUITA LEMBRANCA,3,TI,839.52,118.6416
1749,1,271,839.52,915.08,1079.79,9,18,MUITA LEMBRANCA IMPERION Serie 78,243.0,METALURGICA CAJAMAR LTDA,CAJAMAR,SP,6,VIVALDO,7,MICRO-COMPUTADOR,33,SEM SISTEMA OPERACIONAL,2,Compaqto,2010-07-08,2010-07-15,5.924,REMESSA P IND.,189,MUITA LEMBRANCA,3,TI,839.52,92.3472
3319,2,272,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,246.0,AVENTURAS TURISMO ECOLOGICO LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-12,2010-07-16,5.102,VENDAS,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
